122000    12.631769    0.024680    0.014806    0.003120
123000    12.890634    0.025125    0.014871    0.003148
124000    13.050614    0.025070    0.015176    0.003175
125000    13.291457    0.025296    0.014973    0.003204
126000    13.504212    0.025421    0.015323    0.003232
127000    13.683243    0.025909    0.015405    0.003257
128000    13.913053    0.025791    0.016072    0.003355
129000    14.121639    0.026161    0.015760    0.003312
130000    14.337203    0.026007    0.015922    0.003335
131000    14.574690    0.026316    0.016116    0.003387
132000    14.795182    0.027165    0.016229    0.003390
133000    15.009971    0.026982    0.016161    0.003409
134000    15.234161    0.027193    0.016454    0.003470
135000    15.446740    0.028097    0.017036    0.003528
136000    15.699587    0.028973    0.017323    0.003667
137000    15.954636    0.027855    0.016703    0.003562
138000    16.165621    0.028737    0.017269    0.003568
139000    16.396584    0.028446    0.016945    0.003568
140000    16.652704    0.029427    0.017447    0.003675
141000    16.874547    0.028857    0.018152    0.003984
142000    17.110192    0.029232    0.017884    0.003646
143000    17.345982    0.029718    0.017555    0.003676
144000    17.588441    0.029490    0.017815    0.003700
145000    17.845769    0.031095    0.018433    0.003725
146000    18.079754    0.029964    0.018128    0.003869
147000    18.327002    0.030078    0.018117    0.003784
148000    18.595278    0.030272    0.018546    0.003808
149000    18.813493    0.030741    0.018646    0.003975
150000    19.082386    0.030759    0.018809    0.003854
151000    19.348209    0.031152    0.018501    0.003882
152000    19.596031    0.031750    0.018760    0.003908
153000    19.907952    0.031796    0.019137    0.004104
154000    20.129441    0.031571    0.018857    0.003955
155000    20.388812    0.031820    0.019185    0.003977
156000    20.699682    0.032023    0.019547    0.004013
157000    20.900593    0.032254    0.019670    0.004088
158000    21.314073    0.033776    0.020598    0.004219
159000    21.729034    0.032864    0.020083    0.004115
160000    21.739525    0.033216    0.020156    0.004114
161000    21.991522    0.033490    0.019645    0.004142
162000    22.256040    0.033064    0.019912    0.004166
163000    22.575385    0.033321    0.020447    0.004183
164000    22.856263    0.033498    0.020294    0.004242
165000    23.101651    0.033852    0.020505    0.004245
166000    23.396406    0.034166    0.020766    0.004275
167000    23.724231    0.034674    0.020666    0.004388
168000    23.961262    0.034873    0.020739    0.004327
